KO,2020-02-16T11:22:55.039Z,
KO,2020-02-16T11:23:54.874Z,
KO,2020-02-16T11:24:54.887Z,
Closed,2020-02-16T11:25:56.481Z,
KO,2020-02-16T11:26:54.885Z,
KO,2020-02-16T11:27:54.879Z,
Closed,2020-02-16T11:28:55.483Z,
Closed,2020-02-16T11:29:55.383Z,
Closed,2020-02-16T11:30:55.401Z,
Closed,2020-02-16T11:31:55.398Z,
Closed,2020-02-16T11:32:55.558Z,
Closed,2020-02-16T11:33:55.487Z,
KO,2020-02-16T11:34:55.051Z,
Closed,2020-02-16T11:35:55.475Z,
KO,2020-02-16T11:36:54.885Z,
Closed,2020-02-16T11:37:55.532Z,
Closed,2020-02-16T11:38:55.421Z,
KO,2020-02-16T11:39:54.890Z,
KO,2020-02-16T11:40:55.101Z,
KO,2020-02-16T11:41:54.892Z,
Closed,2020-02-16T11:42:55.546Z,
KO,2020-02-16T11:43:54.886Z,
Closed,2020-02-16T11:44:55.451Z,
KO,2020-02-16T11:45:54.897Z,
Closed,2020-02-16T11:46:55.696Z,
Closed,2020-02-16T11:47:55.389Z,
Closed,2020-02-16T11:48:55.423Z,
Closed,2020-02-16T11:49:55.448Z,
KO,2020-02-16T11:50:54.895Z,
KO,2020-02-16T11:51:54.890Z,
Closed,2020-02-16T11:52:55.563Z,
Closed,2020-02-16T11:53:55.476Z,
Closed,2020-02-16T11:54:55.455Z,
Closed,2020-02-16T11:55:55.415Z,
KO,2020-02-16T11:56:55.113Z,
Closed,2020-02-16T11:57:55.516Z,
KO,2020-02-16T11:58:55.100Z,
Closed,2020-02-16T11:59:55.414Z,
Closed,2020-02-16T12:00:55.360Z,
KO,2020-02-16T12:01:55.117Z,
KO,2020-02-16T12:02:54.912Z,
Closed,2020-02-16T12:03:55.374Z,
Closed,2020-02-16T12:04:55.604Z,
KO,2020-02-16T12:05:54.907Z,
KO,2020-02-16T12:06:55.104Z,
KO,2020-02-16T12:07:54.911Z,
KO,2020-02-16T12:08:54.904Z,
Closed,2020-02-16T12:09:55.381Z,
KO,2020-02-16T12:10:55.106Z,
Closed,2020-02-16T12:11:55.605Z,
Closed,2020-02-16T12:12:55.678Z,
Closed,2020-02-16T12:13:55.516Z,
Closed,2020-02-16T12:14:55.625Z,
KO,2020-02-16T12:15:55.171Z,
KO,2020-02-16T12:16:55.072Z,
KO,2020-02-16T12:17:54.910Z,
KO,2020-02-16T12:18:54.916Z,
Closed,2020-02-16T12:19:55.624Z,
Closed,2020-02-16T12:20:55.444Z,
Closed,2020-02-16T12:21:55.448Z,
Closed,2020-02-16T12:22:55.622Z,
KO,2020-02-16T12:23:54.921Z,
Closed,2020-02-16T12:24:55.585Z,
KO,2020-02-16T12:25:54.918Z,
KO,2020-02-16T12:26:54.925Z,
Closed,2020-02-16T12:27:55.553Z,
KO,2020-02-16T12:28:55.079Z,
Closed,2020-02-16T12:29:55.564Z,
KO,2020-02-16T12:30:54.924Z,
Closed,2020-02-16T12:31:55.565Z,
KO,2020-02-16T12:32:54.920Z,
KO,2020-02-16T12:33:54.920Z,
KO,2020-02-16T12:34:55.075Z,
Closed,2020-02-16T12:35:55.491Z,
Closed,2020-02-16T12:36:55.396Z,
Closed,2020-02-16T12:37:55.441Z,
KO,2020-02-16T12:38:54.927Z,
KO,2020-02-16T12:39:54.927Z,
Closed,2020-02-16T12:40:55.611Z,
KO,2020-02-16T12:41:54.928Z,
Closed,2020-02-16T12:42:55.448Z,
KO,2020-02-16T12:43:54.922Z,
Closed,2020-02-16T12:44:55.405Z,
Closed,2020-02-16T12:45:55.558Z,
Closed,2020-02-16T12:46:55.723Z,
Closed,2020-02-16T12:48:11.535Z,
Closed,2020-02-16T12:48:55.484Z,
Closed,2020-02-16T12:49:55.622Z,
Closed,2020-02-16T12:50:55.615Z,
Closed,2020-02-16T12:51:55.520Z,
Closed,2020-02-16T12:52:55.593Z,
Closed,2020-02-16T12:53:55.460Z,
Closed,2020-02-16T12:54:55.472Z,
KO,2020-02-16T12:55:54.933Z,
Closed,2020-02-16T12:56:55.456Z,
Closed,2020-02-16T12:57:55.429Z,
Closed,2020-02-16T12:58:55.687Z,
Closed,2020-02-16T12:59:55.500Z,
Closed,2020-02-16T13:00:55.557Z,
Closed,2020-02-16T13:01:55.409Z,
KO,2020-02-16T13:02:54.941Z,
Closed,2020-02-16T13:03:55.657Z,
Closed,2020-02-16T13:04:55.700Z,
Closed,2020-02-16T13:05:55.505Z,
KO,2020-02-16T13:06:54.946Z,
KO,2020-02-16T13:07:54.940Z,
Closed,2020-02-16T13:08:55.450Z,
Closed,2020-02-16T13:09:55.444Z,
KO,2020-02-16T13:10:55.109Z,
KO,2020-02-16T13:11:54.953Z,
KO,2020-02-16T13:12:54.949Z,
KO,2020-02-16T13:13:54.943Z,
KO,2020-02-16T13:14:54.941Z,
KO,2020-02-16T13:15:54.949Z,
Closed,2020-02-16T13:16:56.146Z,
KO,2020-02-16T13:17:54.950Z,
Closed,2020-02-16T13:18:55.475Z,
Closed,2020-02-16T13:19:55.420Z,
Closed,2020-02-16T13:20:55.746Z,
KO,2020-02-16T13:21:54.953Z,
KO,2020-02-16T13:22:55.168Z,
KO,2020-02-16T13:23:54.948Z,
Closed,2020-02-16T13:24:55.450Z,
KO,2020-02-16T13:25:54.953Z,
Closed,2020-02-16T13:26:55.490Z,
Closed,2020-02-16T13:27:55.432Z,
Closed,2020-02-16T13:28:55.609Z,
Closed,2020-02-16T13:29:55.455Z,
Closed,2020-02-16T13:30:56.215Z,
Closed,2020-02-16T13:31:55.492Z,
Closed,2020-02-16T13:32:55.438Z,
KO,2020-02-16T13:33:55.175Z,
KO,2020-02-16T13:34:55.189Z,
Closed,2020-02-16T13:35:55.430Z,
KO,2020-02-16T13:36:55.140Z,
KO,2020-02-16T13:37:54.958Z,
Closed,2020-02-16T13:38:55.474Z,
Closed,2020-02-16T13:39:55.484Z,
KO,2020-02-16T13:40:55.133Z,
KO,2020-02-16T13:41:54.959Z,
Closed,2020-02-16T13:42:55.607Z,
Closed,2020-02-16T13:43:55.586Z,
Closed,2020-02-16T13:44:55.396Z,
Closed,2020-02-16T13:45:55.536Z,
Closed,2020-02-16T13:46:55.632Z,
Closed,2020-02-16T13:47:55.456Z,
Closed,2020-02-16T13:48:55.569Z,
Closed,2020-02-16T13:49:55.970Z,
Closed,2020-02-16T13:50:55.575Z,
KO,2020-02-16T13:51:54.961Z,
Closed,2020-02-16T13:52:55.649Z,
Closed,2020-02-16T13:53:55.487Z,
KO,2020-02-16T13:54:54.964Z,
KO,2020-02-16T13:55:54.965Z,
Closed,2020-02-16T13:56:55.563Z,
Closed,2020-02-16T13:57:55.477Z,
Closed,2020-02-16T13:58:55.787Z,
Closed,2020-02-16T13:59:55.548Z,
Closed,2020-02-16T14:00:55.580Z,
Closed,2020-02-16T14:01:55.637Z,
KO,2020-02-16T14:02:54.964Z,
KO,2020-02-16T14:03:54.965Z,
KO,2020-02-16T14:04:55.133Z,
Closed,2020-02-16T14:05:55.494Z,
Closed,2020-02-16T14:06:55.458Z,
Closed,2020-02-16T14:07:55.504Z,
Closed,2020-02-16T14:08:55.659Z,
Closed,2020-02-16T14:09:55.502Z,
KO,2020-02-16T14:10:55.138Z,
Closed,2020-02-16T14:11:55.535Z,
Closed,2020-02-16T14:12:55.491Z,
KO,2020-02-16T14:13:54.971Z,
Closed,2020-02-16T14:14:55.574Z,
Closed,2020-02-16T14:15:55.600Z,
KO,2020-02-16T14:16:55.148Z,
KO,2020-02-16T14:17:55.204Z,
Closed,2020-02-16T14:18:55.526Z,
Closed,2020-02-16T14:19:55.586Z,
KO,2020-02-16T14:20:54.969Z,
Closed,2020-02-16T14:21:55.472Z,
Closed,2020-02-16T14:22:55.823Z,
Closed,2020-02-16T14:23:55.549Z,
Closed,2020-02-16T14:24:55.542Z,
Closed,2020-02-16T14:25:55.476Z,
KO,2020-02-16T14:26:55.240Z,
KO,2020-02-16T14:27:55.218Z,
Closed,2020-02-16T14:28:55.948Z,
Closed,2020-02-16T14:29:55.534Z,
KO,2020-02-16T14:30:55.178Z,
Closed,2020-02-16T14:31:55.478Z,
Closed,2020-02-16T14:32:55.599Z,
Closed,2020-02-16T14:33:55.391Z,
Closed,2020-02-16T14:34:55.737Z,
KO,2020-02-16T14:35:54.980Z,
Closed,2020-02-16T14:36:55.499Z,
Closed,2020-02-16T14:37:55.454Z,
Closed,2020-02-16T14:38:55.514Z,
Closed,2020-02-16T14:39:55.557Z,
Closed,2020-02-16T14:40:55.819Z,
Closed,2020-02-16T14:42:14.280Z,
Closed,2020-02-16T14:42:55.491Z,
KO,2020-02-16T14:43:55.223Z,
KO,2020-02-16T14:44:54.993Z,
KO,2020-02-16T14:45:54.989Z,
Closed,2020-02-16T14:46:55.860Z,
KO,2020-02-16T14:47:55.197Z,
KO,2020-02-16T14:48:55.232Z,
Closed,2020-02-16T14:49:55.598Z,
Closed,2020-02-16T14:50:55.503Z,
KO,2020-02-16T14:51:54.991Z,
KO,2020-02-16T14:52:55.176Z,
Closed,2020-02-16T14:53:55.498Z,
Closed,2020-02-16T14:54:55.546Z,
KO,2020-02-16T14:55:54.997Z,
Closed,2020-02-16T14:56:55.481Z,
KO,2020-02-16T14:57:54.997Z,
Closed,2020-02-16T14:58:55.739Z,
Closed,2020-02-16T14:59:55.494Z,
KO,2020-02-16T15:00:54.996Z,
KO,2020-02-16T15:01:54.995Z,
KO,2020-02-16T15:02:54.997Z,
KO,2020-02-16T15:03:54.998Z,
Closed,2020-02-16T15:04:55.679Z,
Closed,2020-02-16T15:05:55.454Z,
Closed,2020-02-16T15:06:55.616Z,
Closed,2020-02-16T15:07:55.572Z,
KO,2020-02-16T15:08:55.001Z,
Closed,2020-02-16T15:09:55.573Z,
KO,2020-02-16T15:10:55.184Z,
Closed,2020-02-16T15:11:55.508Z,
Closed,2020-02-16T15:12:55.590Z,
KO,2020-02-16T15:13:55.009Z,
Closed,2020-02-16T15:14:55.570Z,
KO,2020-02-16T15:15:56.178Z,
Closed,2020-02-16T15:16:55.571Z,
KO,2020-02-16T15:17:55.002Z,
KO,2020-02-16T15:18:55.003Z,
Closed,2020-02-16T15:19:55.533Z,
Closed,2020-02-16T15:20:55.491Z,
Closed,2020-02-16T15:21:55.676Z,
Closed,2020-02-16T15:22:55.897Z,
Closed,2020-02-16T15:23:55.466Z,
Closed,2020-02-16T15:24:55.538Z,
KO,2020-02-16T15:25:55.012Z,
KO,2020-02-16T15:26:55.009Z,
KO,2020-02-16T15:27:55.199Z,
KO,2020-02-16T15:28:55.006Z,
KO,2020-02-16T15:29:55.007Z,
Closed,2020-02-16T15:30:55.610Z,
Closed,2020-02-16T15:31:55.565Z,
KO,2020-02-16T15:32:55.007Z,
KO,2020-02-16T15:33:55.187Z,
KO,2020-02-16T15:34:55.011Z,
KO,2020-02-16T15:35:55.022Z,
KO,2020-02-16T15:36:55.011Z,
Closed,2020-02-16T15:37:55.913Z,
KO,2020-02-16T15:38:55.008Z,
Closed,2020-02-16T15:39:55.732Z,
KO,2020-02-16T15:40:55.011Z,
Closed,2020-02-16T15:41:55.523Z,
Closed,2020-02-16T15:42:55.500Z,
Closed,2020-02-16T15:43:55.618Z,
KO,2020-02-16T15:44:55.014Z,
Closed,2020-02-16T15:45:55.731Z,
KO,2020-02-16T15:46:55.011Z,
Closed,2020-02-16T15:47:55.677Z,
Closed,2020-02-16T15:48:55.616Z,
Closed,2020-02-16T15:49:55.694Z,
KO,2020-02-16T15:50:55.012Z,
Closed,2020-02-16T15:51:55.723Z,
KO,2020-02-16T15:52:55.012Z,
Closed,2020-02-16T15:53:55.501Z,
KO,2020-02-16T15:54:55.018Z,
Closed,2020-02-16T15:55:55.537Z,
Closed,2020-02-16T15:56:55.488Z,
KO,2020-02-16T15:57:55.195Z,
KO,2020-02-16T15:58:55.016Z,
KO,2020-02-16T15:59:55.020Z,
KO,2020-02-16T16:00:55.019Z,
Closed,2020-02-16T16:01:55.516Z,
Closed,2020-02-16T16:02:55.822Z,
Closed,2020-02-16T16:03:55.805Z,
KO,2020-02-16T16:04:55.020Z,
KO,2020-02-16T16:05:55.020Z,
KO,2020-02-16T16:06:55.017Z,
KO,2020-02-16T16:07:55.025Z,
KO,2020-02-16T16:08:55.022Z,
KO,2020-02-16T16:09:55.223Z,
KO,2020-02-16T16:10:55.019Z,
Closed,2020-02-16T16:11:55.614Z,
KO,2020-02-16T16:12:55.025Z,
KO,2020-02-16T16:13:55.018Z,
Closed,2020-02-16T16:14:55.596Z,
Closed,2020-02-16T16:15:59.191Z,
Closed,2020-02-16T16:16:55.509Z,
KO,2020-02-16T16:17:55.022Z,
KO,2020-02-16T16:18:55.020Z,
KO,2020-02-16T16:19:55.027Z,
Closed,2020-02-16T16:20:55.520Z,
Closed,2020-02-16T16:21:55.704Z,
KO,2020-02-16T16:22:55.028Z,
Closed,2020-02-16T16:23:55.679Z,
Closed,2020-02-16T16:24:55.576Z,
Closed,2020-02-16T16:25:55.519Z,
Closed,2020-02-16T16:26:55.628Z,
Closed,2020-02-16T16:27:55.794Z,
Closed,2020-02-16T16:28:55.550Z,
Closed,2020-02-16T16:29:55.675Z,
KO,2020-02-16T16:30:55.029Z,
KO,2020-02-16T16:31:55.034Z,
KO,2020-02-16T16:32:55.224Z,
Closed,2020-02-16T16:33:56.297Z,
KO,2020-02-16T16:34:55.029Z,
KO,2020-02-16T16:35:55.032Z,
KO,2020-02-16T16:36:55.043Z,
Closed,2020-02-16T16:37:55.640Z,
Closed,2020-02-16T16:38:55.755Z,
KO,2020-02-16T16:39:55.237Z,
Closed,2020-02-16T16:40:55.661Z,
Closed,2020-02-16T16:41:55.570Z,
KO,2020-02-16T16:42:55.037Z,
KO,2020-02-16T16:43:55.039Z,
KO,2020-02-16T16:44:55.038Z,
KO,2020-02-16T16:45:55.474Z,
KO,2020-02-16T16:46:55.043Z,
KO,2020-02-16T16:47:55.039Z,
KO,2020-02-16T16:48:55.038Z,
Closed,2020-02-16T16:49:55.548Z,
KO,2020-02-16T16:50:55.040Z,
KO,2020-02-16T16:51:55.207Z,
KO,2020-02-16T16:52:55.246Z,
KO,2020-02-16T16:53:55.037Z,
KO,2020-02-16T16:54:55.053Z,
KO,2020-02-16T16:55:55.040Z,
Closed,2020-02-16T16:56:55.531Z,
KO,2020-02-16T16:57:55.207Z,
Closed,2020-02-16T16:59:09.609Z,
KO,2020-02-16T16:59:55.038Z,
Closed,2020-02-16T17:00:55.548Z,
Closed,2020-02-16T17:01:55.560Z,
KO,2020-02-16T17:02:55.040Z,
KO,2020-02-16T17:03:55.244Z,
Closed,2020-02-16T17:04:55.520Z,
Closed,2020-02-16T17:05:55.539Z,
Closed,2020-02-16T17:07:39.731Z,
KO,2020-02-16T17:07:55.043Z,
KO,2020-02-16T17:08:55.047Z,
Closed,2020-02-16T17:09:55.800Z,
Closed,2020-02-16T17:10:57.350Z,
KO,2020-02-16T17:11:55.051Z,
KO,2020-02-16T17:12:55.047Z,
Closed,2020-02-16T17:13:55.583Z,
Closed,2020-02-16T17:14:55.911Z,
Closed,2020-02-16T17:15:55.695Z,
Closed,2020-02-16T17:16:55.594Z,
KO,2020-02-16T17:17:55.053Z,
KO,2020-02-16T17:18:55.049Z,
KO,2020-02-16T17:19:55.054Z,
KO,2020-02-16T17:20:55.221Z,
Closed,2020-02-16T17:21:55.536Z,
Closed,2020-02-16T17:22:55.547Z,
Closed,2020-02-16T17:23:55.566Z,
Closed,2020-02-16T17:24:55.654Z,
Closed,2020-02-16T17:25:55.583Z,
KO,2020-02-16T17:26:55.230Z,
Closed,2020-02-16T17:27:55.563Z,
Closed,2020-02-16T17:28:55.773Z,
Closed,2020-02-16T17:29:55.605Z,
KO,2020-02-16T17:30:55.070Z,
KO,2020-02-16T17:31:55.072Z,
KO,2020-02-16T17:32:55.227Z,
Closed,2020-02-16T17:33:55.559Z,
KO,2020-02-16T17:34:55.077Z,
KO,2020-02-16T17:35:55.074Z,
KO,2020-02-16T17:36:55.084Z,
KO,2020-02-16T17:37:55.073Z,
KO,2020-02-16T17:38:55.226Z,
Closed,2020-02-16T17:39:55.614Z,
KO,2020-02-16T17:40:55.309Z,
KO,2020-02-16T17:41:55.075Z,
KO,2020-02-16T17:42:55.072Z,
Closed,2020-02-16T17:43:55.604Z,
KO,2020-02-16T17:44:55.303Z,
KO,2020-02-16T17:45:55.077Z,
KO,2020-02-16T17:46:55.286Z,
KO,2020-02-16T17:47:55.093Z,
KO,2020-02-16T17:48:55.073Z,
KO,2020-02-16T17:49:55.081Z,
KO,2020-02-16T17:50:55.238Z,
KO,2020-02-16T17:51:55.081Z,
KO,2020-02-16T17:52:55.082Z,
KO,2020-02-16T17:53:55.079Z,
KO,2020-02-16T17:54:55.079Z,
KO,2020-02-16T17:55:55.274Z,
KO,2020-02-16T17:56:55.510Z,
KO,2020-02-16T17:57:55.285Z,
Closed,2020-02-16T17:58:55.627Z,
Closed,2020-02-16T17:59:55.683Z,
KO,2020-02-16T18:00:55.081Z,
KO,2020-02-16T18:01:55.293Z,
KO,2020-02-16T18:02:55.243Z,
Closed,2020-02-16T18:03:55.594Z,
Closed,2020-02-16T18:04:55.545Z,
KO,2020-02-16T18:05:55.082Z,
Open,2020-02-16T18:07:19.502Z,
KO,2020-02-16T18:07:55.305Z,
KO,2020-02-16T18:08:55.270Z,
KO,2020-02-16T18:10:25.993Z,
KO,2020-02-16T18:11:25.981Z,
Closed,2020-02-16T18:12:26.536Z,
KO,2020-02-16T18:13:26.166Z,
KO,2020-02-16T18:14:26.190Z,
KO,2020-02-16T18:15:26.004Z,
Closed,2020-02-16T18:16:26.525Z,
Closed,2020-02-16T18:17:26.531Z,
Closed,2020-02-16T18:18:26.499Z,
KO,2020-02-16T18:19:26.206Z,
KO,2020-02-16T18:20:26.190Z,
KO,2020-02-16T18:21:25.986Z,
KO,2020-02-16T18:22:25.986Z,
Closed,2020-02-16T18:23:26.450Z,
KO,2020-02-16T18:24:25.985Z,
Closed,2020-02-16T18:25:26.555Z,
KO,2020-02-16T18:26:26.186Z,
Closed,2020-02-16T18:27:26.509Z,
KO,2020-02-16T18:28:25.990Z,
KO,2020-02-16T18:29:25.989Z,
KO,2020-02-16T18:30:25.988Z,
Closed,2020-02-16T18:31:26.514Z,
KO,2020-02-16T18:32:26.164Z,
KO,2020-02-16T18:33:25.990Z,
Closed,2020-02-16T18:34:26.518Z,
Closed,2020-02-16T18:35:26.688Z,
KO,2020-02-16T18:36:25.999Z,
KO,2020-02-16T18:37:25.993Z,
Closed,2020-02-16T18:38:26.733Z,
KO,2020-02-16T18:39:25.995Z,
Closed,2020-02-16T18:40:27.073Z,
KO,2020-02-16T18:41:25.999Z,
Closed,2020-02-16T18:42:26.462Z,
KO,2020-02-16T18:43:25.992Z,
KO,2020-02-16T18:44:26.196Z,
KO,2020-02-16T18:45:25.997Z,
Closed,2020-02-16T18:46:26.656Z,
Closed,2020-02-16T18:47:26.523Z,
Closed,2020-02-16T18:48:26.449Z,
Closed,2020-02-16T18:49:26.545Z,
Closed,2020-02-16T18:50:27.053Z,
KO,2020-02-16T18:51:25.991Z,
Closed,2020-02-16T18:52:26.498Z,
KO,2020-02-16T18:53:25.999Z,
KO,2020-02-16T18:54:25.998Z,
KO,2020-02-16T18:55:25.997Z,
KO,2020-02-16T18:56:26.192Z,
KO,2020-02-16T18:57:25.994Z,
Closed,2020-02-16T18:58:26.627Z,
KO,2020-02-16T18:59:25.999Z,
Closed,2020-02-16T19:00:26.565Z,
Closed,2020-02-16T19:01:26.544Z,
Closed,2020-02-16T19:02:26.779Z,
KO,2020-02-16T19:03:26.009Z,
KO,2020-02-16T19:04:25.999Z,
Closed,2020-02-16T19:05:26.522Z,
Closed,2020-02-16T19:06:26.564Z,
KO,2020-02-16T19:07:26.005Z,
KO,2020-02-16T19:08:26.198Z,
Closed,2020-02-16T19:09:26.543Z,
Closed,2020-02-16T19:10:26.586Z,
KO,2020-02-16T19:11:26.001Z,
Closed,2020-02-16T19:12:26.508Z,
Closed,2020-02-16T19:13:26.522Z,
Closed,2020-02-16T19:14:26.895Z,
Closed,2020-02-16T19:15:26.582Z,
KO,2020-02-16T19:16:26.507Z,
KO,2020-02-16T19:17:26.006Z,
KO,2020-02-16T19:18:26.006Z,
Closed,2020-02-16T19:19:26.518Z,
KO,2020-02-16T19:20:26.442Z,
Closed,2020-02-16T19:21:27.580Z,
Closed,2020-02-16T19:22:26.568Z,
KO,2020-02-16T19:23:26.013Z,
Closed,2020-02-16T19:24:26.561Z,
KO,2020-02-16T19:25:27.189Z,
KO,2020-02-16T19:26:27.012Z,
KO,2020-02-16T19:27:26.019Z,
Closed,2020-02-16T19:28:26.606Z,
KO,2020-02-16T19:29:26.013Z,
KO,2020-02-16T19:30:26.012Z,
KO,2020-02-16T19:31:26.423Z,
Closed,2020-02-16T19:32:26.743Z,
KO,2020-02-16T19:33:26.014Z,
KO,2020-02-16T19:34:26.015Z,
KO,2020-02-16T19:35:26.013Z,
Closed,2020-02-16T19:36:26.726Z,
Closed,2020-02-16T19:37:27.666Z,
Closed,2020-02-16T19:38:26.478Z,
KO,2020-02-16T19:39:26.015Z,
KO,2020-02-16T19:40:26.012Z,
KO,2020-02-16T19:41:26.013Z,
Closed,2020-02-16T19:42:26.646Z,
KO,2020-02-16T19:43:26.202Z,
KO,2020-02-16T19:44:26.020Z,
Closed,2020-02-16T19:45:26.591Z,
Closed,2020-02-16T19:46:27.581Z,
KO,2020-02-16T19:47:26.025Z,
Closed,2020-02-16T19:48:26.581Z,
KO,2020-02-16T19:49:26.429Z,
KO,2020-02-16T19:50:26.021Z,
Closed,2020-02-16T19:51:26.500Z,
Closed,2020-02-16T19:52:26.525Z,
KO,2020-02-16T19:53:26.019Z,
Closed,2020-02-16T19:54:26.491Z,
KO,2020-02-16T19:55:27.193Z,
Closed,2020-02-16T19:56:26.503Z,
Closed,2020-02-16T19:57:26.518Z,
Closed,2020-02-16T19:58:26.659Z,
Closed,2020-02-16T19:59:26.623Z,
KO,2020-02-16T20:00:26.024Z,
Closed,2020-02-16T20:01:26.755Z,
Closed,2020-02-16T20:02:26.492Z,
KO,2020-02-16T20:03:26.022Z,
Closed,2020-02-16T20:04:26.772Z,
Closed,2020-02-16T20:05:26.551Z,
KO,2020-02-16T20:06:26.021Z,
KO,2020-02-16T20:07:26.262Z,
Closed,2020-02-16T20:08:26.599Z,
Closed,2020-02-16T20:09:26.643Z,
KO,2020-02-16T20:10:26.023Z,
Closed,2020-02-16T20:11:26.595Z,
Closed,2020-02-16T20:12:26.497Z,
KO,2020-02-16T20:13:26.029Z,
KO,2020-02-16T20:14:26.024Z,
Closed,2020-02-16T20:15:26.822Z,
Closed,2020-02-16T20:16:26.517Z,
KO,2020-02-16T20:17:26.467Z,
KO,2020-02-16T20:18:26.030Z,
KO,2020-02-16T20:19:26.031Z,
KO,2020-02-16T20:20:26.032Z,
KO,2020-02-16T20:21:26.039Z,
KO,2020-02-16T20:22:26.034Z,
KO,2020-02-16T20:23:26.214Z,
KO,2020-02-16T20:24:26.030Z,
KO,2020-02-16T20:25:26.029Z,
KO,2020-02-16T20:26:26.217Z,
Closed,2020-02-16T20:27:26.728Z,
KO,2020-02-16T20:28:26.029Z,
KO,2020-02-16T20:29:26.205Z,
KO,2020-02-16T20:30:26.028Z,
KO,2020-02-16T20:31:26.032Z,
KO,2020-02-16T20:32:26.037Z,
KO,2020-02-16T20:33:26.034Z,
KO,2020-02-16T20:34:26.034Z,
KO,2020-02-16T20:35:26.244Z,
KO,2020-02-16T20:36:26.034Z,
KO,2020-02-16T20:37:26.301Z,
KO,2020-02-16T20:38:26.035Z,
Closed,2020-02-16T20:39:26.588Z,
Closed,2020-02-16T20:40:26.609Z,
KO,2020-02-16T20:41:26.259Z,
KO,2020-02-16T20:42:26.040Z,
KO,2020-02-16T20:43:26.038Z,
KO,2020-02-16T20:44:26.039Z,
KO,2020-02-16T20:45:26.036Z,
Closed,2020-02-16T20:46:26.549Z,
Closed,2020-02-16T20:47:26.804Z,
KO,2020-02-16T20:48:26.251Z,
KO,2020-02-16T20:49:26.041Z,
KO,2020-02-16T20:50:26.038Z,
Closed,2020-02-16T20:51:26.684Z,
KO,2020-02-16T20:52:26.038Z,
KO,2020-02-16T20:53:26.426Z,
KO,2020-02-16T20:54:26.267Z,
Closed,2020-02-16T20:55:26.678Z,
Closed,2020-02-16T20:56:26.591Z,
KO,2020-02-16T20:57:26.043Z,
Closed,2020-02-16T20:58:27.182Z,
Closed,2020-02-16T20:59:26.719Z,
Closed,2020-02-16T21:00:26.554Z,
KO,2020-02-16T21:01:26.041Z,
Closed,2020-02-16T21:02:26.532Z,
Closed,2020-02-16T21:03:26.605Z,
KO,2020-02-16T21:04:26.042Z,
Closed,2020-02-16T21:05:26.912Z,
KO,2020-02-16T21:06:26.044Z,
KO,2020-02-16T21:07:26.044Z,
Closed,2020-02-16T21:08:26.479Z,
KO,2020-02-16T21:09:26.236Z,
KO,2020-02-16T21:10:26.046Z,
KO,2020-02-16T21:11:26.227Z,
KO,2020-02-16T21:12:26.045Z,
KO,2020-02-16T21:13:26.298Z,
KO,2020-02-16T21:14:26.041Z,
Closed,2020-02-16T21:15:26.726Z,
KO,2020-02-16T21:16:26.050Z,
Closed,2020-02-16T21:17:26.863Z,
Closed,2020-02-16T21:18:26.577Z,
Closed,2020-02-16T21:19:26.552Z,
Closed,2020-02-16T21:20:26.629Z,
KO,2020-02-16T21:21:26.254Z,
KO,2020-02-16T21:22:26.050Z,
Closed,2020-02-16T21:23:26.770Z,
Closed,2020-02-16T21:24:26.602Z,
Closed,2020-02-16T21:25:26.699Z,
KO,2020-02-16T21:26:26.259Z,
KO,2020-02-16T21:27:26.056Z,
Closed,2020-02-16T21:28:26.643Z,
KO,2020-02-16T21:29:26.246Z,
Closed,2020-02-16T21:30:26.742Z,
KO,2020-02-16T21:31:26.054Z,
KO,2020-02-16T21:32:26.058Z,
Closed,2020-02-16T21:33:26.595Z,
KO,2020-02-16T21:34:26.054Z,
KO,2020-02-16T21:35:26.224Z,
Closed,2020-02-16T21:36:27.376Z,
KO,2020-02-16T21:37:26.058Z,
KO,2020-02-16T21:38:26.056Z,
Closed,2020-02-16T21:39:26.547Z,
KO,2020-02-16T21:40:26.352Z,
KO,2020-02-16T21:41:26.228Z,
Closed,2020-02-16T21:42:26.612Z,
KO,2020-02-16T21:43:26.297Z,
KO,2020-02-16T21:44:26.059Z,
KO,2020-02-16T21:45:26.059Z,
KO,2020-02-16T21:46:26.056Z,
Closed,2020-02-16T21:47:26.804Z,
KO,2020-02-16T21:48:26.261Z,
Closed,2020-02-16T21:49:26.711Z,
Closed,2020-02-16T21:50:26.614Z,
Closed,2020-02-16T21:51:26.550Z,
KO,2020-02-16T21:52:26.082Z,
Closed,2020-02-16T21:53:26.914Z,
KO,2020-02-16T21:54:26.063Z,
KO,2020-02-16T21:55:26.407Z,
KO,2020-02-16T21:56:26.076Z,
Closed,2020-02-16T21:57:26.540Z,
Closed,2020-02-16T21:58:26.668Z,
Closed,2020-02-16T21:59:26.798Z,
Closed,2020-02-16T22:00:26.585Z,
KO,2020-02-16T22:01:26.065Z,
Closed,2020-02-16T22:02:26.634Z,
KO,2020-02-16T22:03:26.068Z,
KO,2020-02-16T22:04:26.068Z,
Closed,2020-02-16T22:05:26.756Z,
Closed,2020-02-16T22:06:26.671Z,
KO,2020-02-16T22:07:26.071Z,
KO,2020-02-16T22:08:26.069Z,
KO,2020-02-16T22:09:26.067Z,
KO,2020-02-16T22:10:26.065Z,
Closed,2020-02-16T22:11:26.813Z,
KO,2020-02-16T22:12:26.072Z,
KO,2020-02-16T22:13:26.071Z,
